D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D4A44C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D2604C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1544B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D5844D
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1884C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D5344C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2284B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D3CC4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D3404C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D4184C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D1404C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2B84B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D18C4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D0FC4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D3884C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D1E44B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D33C4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D5844C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D2BC4B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D45C4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D5804C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D2F04C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1E04B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1444C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1D44C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D3044B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D3844C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D1D04C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D4EC4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2744B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D4144C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1984B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D19C4B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D4A84C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D2704B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D21C4C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2A84C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2F44C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D3D04C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D22C4B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D2644C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D0F84C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1084B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D1084B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D2184C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000400DB0D4604C
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D10C4B
D2524-464823-013-01,57,69-004-000,3,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900400000003,E28068940000500DB0D1504B
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,E28068940000400DB0D4F04C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,E28068940000400DB0D2AC4C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD23C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD233
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD216
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD215
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD214
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD212
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD211
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD20C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD20B
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1FB
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1FA
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1F6
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1F5
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1F2
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1EE
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1D6
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1D4
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A5
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A4
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A3
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A2
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A1
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD1A0
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19F
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19E
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19D
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19B
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD19A
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD199
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD198
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD197
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD196
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD195
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD193
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD191
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD190
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18F
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18E
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18D
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18B
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD18A
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD17D
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD17C
D2524-464823-013-01,57,69-006-000,8,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900600000008,00B07A14EC0C072E90EDD17B
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD218
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD210
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD20F
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD20E
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD20D
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD20A
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD209
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD208
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD207
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD206
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD205
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1F8
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1F7
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1EF
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1EC
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1EB
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1EA
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E9
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E8
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E7
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E6
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E5
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E4
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E3
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E2
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1E0
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DF
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DE
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DD
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DC
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DB
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1DA
D2524-464823-013-02,57,69-006-000,10,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000010,00B07A14EC0C072E90EDD1D9
